id,year,state_name,state_code,district_name,district_code,season,crop_code,crop_name,crop_type,area,area_unit,production,production_unit,yield,yield_unit
270121, 2002-03,Karnataka,29,Bangalore Rural,526,Kharif     ,503,Ginger,Spices,30,Hectare,350,Tonnes,11.67,Tonnes/Hectare
270162, 2002-03,Karnataka,29,Bangalore Rural,526,Kharif     ,1001,Groundnut,Oilseeds,10732,Hectare,10261,Tonnes,0.96,Tonnes/Hectare
270163, 2002-03,Karnataka,29,Bangalore Rural,526,Rabi       ,1001,Groundnut,Oilseeds,56,Hectare,63,Tonnes,1.12,Tonnes/Hectare
270211, 2002-03,Karnataka,29,Bangalore Rural,526,Kharif     ,206,Horse-Gram,Pulses,11091,Hectare,6828,Tonnes,0.62,Tonnes/Hectare
270212, 2002-03,Karnataka,29,Bangalore Rural,526,Rabi       ,206,Horse-Gram,Pulses,3456,Hectare,1395,Tonnes,0.4,Tonnes/Hectare
270333, 2002-03,Karnataka,29,Bangalore Rural,526,Kharif     ,104,Maize,Cereals,4479,Hectare,14820,Tonnes,3.31,Tonnes/Hectare
270334, 2002-03,Karnataka,29,Bangalore Rural,526,Rabi       ,104,Maize,Cereals,196,Hectare,502,Tonnes,2.56,Tonnes/Hectare
270335, 2002-03,Karnataka,29,Bangalore Rural,526,Summer     ,104,Maize,Cereals,105,Hectare,268,Tonnes,2.55,Tonnes/Hectare
270406, 2002-03,Karnataka,29,Bangalore Rural,526,Kharif     ,204,Moong(Green Gram),Pulses,22,Hectare,1,Tonnes,0.05,Tonnes/Hectare
270446, 2002-03,Karnataka,29,Bangalore Rural,526,Kharif     ,1010,Niger Seed,Oilseeds,1493,Hectare,368,Tonnes,0.25,Tonnes/Hectare
270469, 2002-03,Karnataka,29,Bangalore Rural,526,Whole Year ,708,Onion,Vegetable,15,Hectare,60,Tonnes,4,Tonnes/Hectare
270494, 2002-03,Karnataka,29,Bangalore Rural,526,Rabi       ,288,Other  Rabi Pulses,Pulses,78,Hectare,9,Tonnes,0.12,Tonnes/Hectare
270520, 2002-03,Karnataka,29,Bangalore Rural,526,Kharif     ,288,Other Kharif Pulses,Pulses,3095,Hectare,520,Tonnes,0.17,Tonnes/Hectare
270543, 2002-03,Karnataka,29,Bangalore Rural,526,Whole Year ,701,Potato,Vegetable,923,Hectare,5258,Tonnes,5.7,Tonnes/Hectare
270560, 2002-03,Karnataka,29,Bangalore Rural,526,Kharif     ,105,Ragi,Cereals,105139,Hectare,97923,Tonnes,0.93,Tonnes/Hectare
270561, 2002-03,Karnataka,29,Bangalore Rural,526,Rabi       ,105,Ragi,Cereals,427,Hectare,671,Tonnes,1.57,Tonnes/Hectare
270562, 2002-03,Karnataka,29,Bangalore Rural,526,Summer     ,105,Ragi,Cereals,426,Hectare,489,Tonnes,1.15,Tonnes/Hectare
270603, 2002-03,Karnataka,29,Bangalore Rural,526,Rabi       ,1004,Rapeseed &Mustard,Oilseeds,957,Hectare,311,Tonnes,0.32,Tonnes/Hectare
270624, 2002-03,Karnataka,29,Bangalore Rural,526,Kharif     ,101,Rice,Cereals,5722,Hectare,12953,Tonnes,2.26,Tonnes/Hectare
270625, 2002-03,Karnataka,29,Bangalore Rural,526,Rabi       ,101,Rice,Cereals,32,Hectare,67,Tonnes,2.09,Tonnes/Hectare
270626, 2002-03,Karnataka,29,Bangalore Rural,526,Summer     ,101,Rice,Cereals,431,Hectare,1192,Tonnes,2.77,Tonnes/Hectare
270709, 2002-03,Karnataka,29,Bangalore Rural,526,Kharif     ,1003,Sesamum,Oilseeds,139,Hectare,46,Tonnes,0.33,Tonnes/Hectare
270765, 2002-03,Karnataka,29,Bangalore Rural,526,Whole Year ,401,Sugarcane,Sugar,1959,Hectare,180522,Tonnes,92.15,Tonnes/Hectare
270795, 2002-03,Karnataka,29,Bangalore Rural,526,Kharif     ,1007,Sunflower,Oilseeds,8,Hectare,6,Tonnes,0.75,Tonnes/Hectare
270796, 2002-03,Karnataka,29,Bangalore Rural,526,Rabi       ,1007,Sunflower,Oilseeds,10,Hectare,7,Tonnes,0.7,Tonnes/Hectare
270797, 2002-03,Karnataka,29,Bangalore Rural,526,Summer     ,1007,Sunflower,Oilseeds,4,Hectare,2,Tonnes,0.5,Tonnes/Hectare
270858, 2002-03,Karnataka,29,Bangalore Rural,526,Whole Year ,703,Sweet Potato,Vegetable,16,Hectare,101,Tonnes,6.31,Tonnes/Hectare
270872, 2002-03,Karnataka,29,Bangalore Rural,526,Whole Year ,702,Tapioca,Vegetable,245,Hectare,1804,Tonnes,7.36,Tonnes/Hectare
270897, 2002-03,Karnataka,29,Bangalore Rural,526,Whole Year ,504,Turmeric,Spices,21,Hectare,113,Tonnes,5.38,Tonnes/Hectare
270918, 2002-03,Karnataka,29,Bangalore Rural,526,Kharif     ,203,Urad,Pulses,25,Hectare,4,Tonnes,0.16,Tonnes/Hectare
284085, 2003-04,Karnataka,29,Bangalore Rural,526,Whole Year ,507,Arecanut,Spices,1998,Hectare,2795,Tonnes,1.4,Tonnes/Hectare
284107, 2003-04,Karnataka,29,Bangalore Rural,526,Kharif     ,202,Arhar/Tur,Pulses,4572,Hectare,1842,Tonnes,0.4,Tonnes/Hectare
284151, 2003-04,Karnataka,29,Bangalore Rural,526,Whole Year ,606,Banana,Fruits,1910,Hectare,21873,Tonnes,11.45,Tonnes/Hectare
284176, 2003-04,Karnataka,29,Bangalore Rural,526,Whole Year ,501,Black Pepper,Spices,3,Hectare,7,Tonnes,2.33,Tonnes/Hectare
284197, 2003-04,Karnataka,29,Bangalore Rural,526,Kharif     ,1002,Castor Seed,Oilseeds,2049,Hectare,6813,Tonnes,3.33,Tonnes/Hectare
284218, 2003-04,Karnataka,29,Bangalore Rural,526,Whole Year ,1006,Coconut,Oilseeds,20131,Hectare,72106000,Tonnes,3581.84,Tonnes/Hectare
284286, 2003-04,Karnataka,29,Bangalore Rural,526,Whole Year ,502,Dry Chillies,Spices,230,Hectare,270,Tonnes,1.17,Tonnes/Hectare
284329, 2003-04,Karnataka,29,Bangalore Rural,526,Kharif     ,503,Ginger,Spices,46,Hectare,537,Tonnes,11.67,Tonnes/Hectare
284346, 2003-04,Karnataka,29,Bangalore Rural,526,Rabi       ,201,Gram,Pulses,67,Hectare,22,Tonnes,0.33,Tonnes/Hectare
284372, 2003-04,Karnataka,29,Bangalore Rural,526,Kharif     ,1001,Groundnut,Oilseeds,10930,Hectare,9735,Tonnes,0.89,Tonnes/Hectare
284373, 2003-04,Karnataka,29,Bangalore Rural,526,Rabi       ,1001,Groundnut,Oilseeds,422,Hectare,410,Tonnes,0.97,Tonnes/Hectare
284422, 2003-04,Karnataka,29,Bangalore Rural,526,Kharif     ,206,Horse-Gram,Pulses,9223,Hectare,6606,Tonnes,0.72,Tonnes/Hectare
284423, 2003-04,Karnataka,29,Bangalore Rural,526,Rabi       ,206,Horse-Gram,Pulses,4369,Hectare,2810,Tonnes,0.64,Tonnes/Hectare
284546, 2003-04,Karnataka,29,Bangalore Rural,526,Kharif     ,104,Maize,Cereals,6968,Hectare,32208,Tonnes,4.62,Tonnes/Hectare
284547, 2003-04,Karnataka,29,Bangalore Rural,526,Rabi       ,104,Maize,Cereals,100,Hectare,230,Tonnes,2.3,Tonnes/Hectare
284548, 2003-04,Karnataka,29,Bangalore Rural,526,Summer     ,104,Maize,Cereals,103,Hectare,259,Tonnes,2.51,Tonnes/Hectare
284617, 2003-04,Karnataka,29,Bangalore Rural,526,Kharif     ,204,Moong(Green Gram),Pulses,20,Hectare,3,Tonnes,0.15,Tonnes/Hectare
284654, 2003-04,Karnataka,29,Bangalore Rural,526,Kharif     ,1010,Niger Seed,Oilseeds,1628,Hectare,401,Tonnes,0.25,Tonnes/Hectare
284677, 2003-04,Karnataka,29,Bangalore Rural,526,Whole Year ,708,Onion,Vegetable,19,Hectare,49,Tonnes,2.58,Tonnes/Hectare
284702, 2003-04,Karnataka,29,Bangalore Rural,526,Rabi       ,288,Other  Rabi Pulses,Pulses,170,Hectare,21,Tonnes,0.12,Tonnes/Hectare
284727, 2003-04,Karnataka,29,Bangalore Rural,526,Kharif     ,288,Other Kharif Pulses,Pulses,11805,Hectare,2090,Tonnes,0.18,Tonnes/Hectare
284750, 2003-04,Karnataka,29,Bangalore Rural,526,Whole Year ,701,Potato,Vegetable,1467,Hectare,20886,Tonnes,14.24,Tonnes/Hectare
284768, 2003-04,Karnataka,29,Bangalore Rural,526,Kharif     ,105,Ragi,Cereals,134499,Hectare,253694,Tonnes,1.89,Tonnes/Hectare
284769, 2003-04,Karnataka,29,Bangalore Rural,526,Rabi       ,105,Ragi,Cereals,245,Hectare,225,Tonnes,0.92,Tonnes/Hectare
284770, 2003-04,Karnataka,29,Bangalore Rural,526,Summer     ,105,Ragi,Cereals,449,Hectare,534,Tonnes,1.19,Tonnes/Hectare
284811, 2003-04,Karnataka,29,Bangalore Rural,526,Rabi       ,1004,Rapeseed &Mustard,Oilseeds,1377,Hectare,447,Tonnes,0.32,Tonnes/Hectare
284830, 2003-04,Karnataka,29,Bangalore Rural,526,Kharif     ,101,Rice,Cereals,5850,Hectare,13878,Tonnes,2.37,Tonnes/Hectare
284831, 2003-04,Karnataka,29,Bangalore Rural,526,Rabi       ,101,Rice,Cereals,240,Hectare,711,Tonnes,2.96,Tonnes/Hectare
284832, 2003-04,Karnataka,29,Bangalore Rural,526,Summer     ,101,Rice,Cereals,481,Hectare,1920,Tonnes,3.99,Tonnes/Hectare
284916, 2003-04,Karnataka,29,Bangalore Rural,526,Kharif     ,1003,Sesamum,Oilseeds,400,Hectare,204,Tonnes,0.51,Tonnes/Hectare
284969, 2003-04,Karnataka,29,Bangalore Rural,526,Whole Year ,401,Sugarcane,Sugar,589,Hectare,39728,Tonnes,67.45,Tonnes/Hectare
284998, 2003-04,Karnataka,29,Bangalore Rural,526,Kharif     ,1007,Sunflower,Oilseeds,3,Hectare,2,Tonnes,0.67,Tonnes/Hectare
284999, 2003-04,Karnataka,29,Bangalore Rural,526,Rabi       ,1007,Sunflower,Oilseeds,129,Hectare,99,Tonnes,0.77,Tonnes/Hectare
285000, 2003-04,Karnataka,29,Bangalore Rural,526,Summer     ,1007,Sunflower,Oilseeds,412,Hectare,218,Tonnes,0.53,Tonnes/Hectare
285059, 2003-04,Karnataka,29,Bangalore Rural,526,Whole Year ,703,Sweet Potato,Vegetable,14,Hectare,89,Tonnes,6.36,Tonnes/Hectare
285073, 2003-04,Karnataka,29,Bangalore Rural,526,Whole Year ,702,Tapioca,Vegetable,207,Hectare,1518,Tonnes,7.33,Tonnes/Hectare
285095, 2003-04,Karnataka,29,Bangalore Rural,526,Whole Year ,504,Turmeric,Spices,233,Hectare,1392,Tonnes,5.97,Tonnes/Hectare
285117, 2003-04,Karnataka,29,Bangalore Rural,526,Kharif     ,203,Urad,Pulses,104,Hectare,26,Tonnes,0.25,Tonnes/Hectare
298601, 2004-05,Karnataka,29,Bangalore Rural,526,Whole Year ,507,Arecanut,Spices,1975,Hectare,2763,Tonnes,1.4,Tonnes/Hectare
298623, 2004-05,Karnataka,29,Bangalore Rural,526,Kharif     ,202,Arhar/Tur,Pulses,5331,Hectare,4269,Tonnes,0.8,Tonnes/Hectare
298666, 2004-05,Karnataka,29,Bangalore Rural,526,Whole Year ,606,Banana,Fruits,3128,Hectare,53351,Tonnes,17.06,Tonnes/Hectare
298691, 2004-05,Karnataka,29,Bangalore Rural,526,Whole Year ,501,Black Pepper,Spices,26,Hectare,63,Tonnes,2.42,Tonnes/Hectare
298714, 2004-05,Karnataka,29,Bangalore Rural,526,Kharif     ,1002,Castor Seed,Oilseeds,1568,Hectare,2640,Tonnes,1.68,Tonnes/Hectare
298734, 2004-05,Karnataka,29,Bangalore Rural,526,Whole Year ,1006,Coconut,Oilseeds,19789,Hectare,70881000,Tonnes,3581.84,Tonnes/Hectare
298802, 2004-05,Karnataka,29,Bangalore Rural,526,Whole Year ,502,Dry Chillies,Spices,940,Hectare,625,Tonnes,0.66,Tonnes/Hectare
298844, 2004-05,Karnataka,29,Bangalore Rural,526,Kharif     ,503,Ginger,Spices,51,Hectare,595,Tonnes,11.67,Tonnes/Hectare
298862, 2004-05,Karnataka,29,Bangalore Rural,526,Rabi       ,201,Gram,Pulses,142,Hectare,73,Tonnes,0.51,Tonnes/Hectare
298889, 2004-05,Karnataka,29,Bangalore Rural,526,Kharif     ,1001,Groundnut,Oilseeds,16645,Hectare,22683,Tonnes,1.36,Tonnes/Hectare
298890, 2004-05,Karnataka,29,Bangalore Rural,526,Rabi       ,1001,Groundnut,Oilseeds,467,Hectare,425,Tonnes,0.91,Tonnes/Hectare
298940, 2004-05,Karnataka,29,Bangalore Rural,526,Kharif     ,206,Horse-Gram,Pulses,7914,Hectare,6270,Tonnes,0.79,Tonnes/Hectare
298941, 2004-05,Karnataka,29,Bangalore Rural,526,Rabi       ,206,Horse-Gram,Pulses,2853,Hectare,1876,Tonnes,0.66,Tonnes/Hectare
299061, 2004-05,Karnataka,29,Bangalore Rural,526,Kharif     ,104,Maize,Cereals,7584,Hectare,24105,Tonnes,3.18,Tonnes/Hectare
299062, 2004-05,Karnataka,29,Bangalore Rural,526,Rabi       ,104,Maize,Cereals,72,Hectare,219,Tonnes,3.04,Tonnes/Hectare
299063, 2004-05,Karnataka,29,Bangalore Rural,526,Summer     ,104,Maize,Cereals,201,Hectare,615,Tonnes,3.06,Tonnes/Hectare
299134, 2004-05,Karnataka,29,Bangalore Rural,526,Kharif     ,204,Moong(Green Gram),Pulses,64,Hectare,10,Tonnes,0.16,Tonnes/Hectare
299174, 2004-05,Karnataka,29,Bangalore Rural,526,Kharif     ,1010,Niger Seed,Oilseeds,1640,Hectare,404,Tonnes,0.25,Tonnes/Hectare
299197, 2004-05,Karnataka,29,Bangalore Rural,526,Whole Year ,708,Onion,Vegetable,48,Hectare,319,Tonnes,6.65,Tonnes/Hectare
299222, 2004-05,Karnataka,29,Bangalore Rural,526,Rabi       ,288,Other  Rabi Pulses,Pulses,243,Hectare,30,Tonnes,0.12,Tonnes/Hectare
299248, 2004-05,Karnataka,29,Bangalore Rural,526,Kharif     ,288,Other Kharif Pulses,Pulses,14176,Hectare,2551.68,Tonnes,0.18,Tonnes/Hectare
299272, 2004-05,Karnataka,29,Bangalore Rural,526,Whole Year ,701,Potato,Vegetable,1660,Hectare,22458,Tonnes,13.53,Tonnes/Hectare
299291, 2004-05,Karnataka,29,Bangalore Rural,526,Kharif     ,105,Ragi,Cereals,135894,Hectare,346941,Tonnes,2.55,Tonnes/Hectare
299292, 2004-05,Karnataka,29,Bangalore Rural,526,Rabi       ,105,Ragi,Cereals,145,Hectare,238,Tonnes,1.64,Tonnes/Hectare
299293, 2004-05,Karnataka,29,Bangalore Rural,526,Summer     ,105,Ragi,Cereals,521,Hectare,830,Tonnes,1.59,Tonnes/Hectare
299336, 2004-05,Karnataka,29,Bangalore Rural,526,Rabi       ,1004,Rapeseed &Mustard,Oilseeds,1405,Hectare,456,Tonnes,0.32,Tonnes/Hectare
299357, 2004-05,Karnataka,29,Bangalore Rural,526,Kharif     ,101,Rice,Cereals,8568,Hectare,23767.63,Tonnes,2.77,Tonnes/Hectare
299358, 2004-05,Karnataka,29,Bangalore Rural,526,Rabi       ,101,Rice,Cereals,5,Hectare,17,Tonnes,3.4,Tonnes/Hectare
299359, 2004-05,Karnataka,29,Bangalore Rural,526,Summer     ,101,Rice,Cereals,800,Hectare,3579,Tonnes,4.47,Tonnes/Hectare
299441, 2004-05,Karnataka,29,Bangalore Rural,526,Kharif     ,1003,Sesamum,Oilseeds,1475,Hectare,795,Tonnes,0.54,Tonnes/Hectare
299502, 2004-05,Karnataka,29,Bangalore Rural,526,Kharif     ,1007,Sunflower,Oilseeds,80,Hectare,40,Tonnes,0.5,Tonnes/Hectare
299503, 2004-05,Karnataka,29,Bangalore Rural,526,Rabi       ,1007,Sunflower,Oilseeds,134,Hectare,121,Tonnes,0.9,Tonnes/Hectare
299504, 2004-05,Karnataka,29,Bangalore Rural,526,Summer     ,1007,Sunflower,Oilseeds,454,Hectare,295,Tonnes,0.65,Tonnes/Hectare
299567, 2004-05,Karnataka,29,Bangalore Rural,526,Whole Year ,703,Sweet Potato,Vegetable,20,Hectare,127,Tonnes,6.35,Tonnes/Hectare
299580, 2004-05,Karnataka,29,Bangalore Rural,526,Whole Year ,702,Tapioca,Vegetable,215,Hectare,1579,Tonnes,7.34,Tonnes/Hectare
299604, 2004-05,Karnataka,29,Bangalore Rural,526,Whole Year ,504,Turmeric,Spices,12,Hectare,57,Tonnes,4.75,Tonnes/Hectare
299625, 2004-05,Karnataka,29,Bangalore Rural,526,Kharif     ,203,Urad,Pulses,75,Hectare,9,Tonnes,0.12,Tonnes/Hectare
313179, 2005-06,Karnataka,29,Bangalore Rural,526,Whole Year ,507,Arecanut,Spices,2099,Hectare,14137,Tonnes,6.74,Tonnes/Hectare
313201, 2005-06,Karnataka,29,Bangalore Rural,526,Kharif     ,202,Arhar/Tur,Pulses,4557,Hectare,3429,Tonnes,0.75,Tonnes/Hectare
313228, 2005-06,Karnataka,29,Bangalore Rural,526,Kharif     ,103,Bajra,Cereals,33,Hectare,19,Tonnes,0.58,Tonnes/Hectare
313245, 2005-06,Karnataka,29,Bangalore Rural,526,Whole Year ,606,Banana,Fruits,3407,Hectare,48182,Tonnes,14.14,Tonnes/Hectare
313270, 2005-06,Karnataka,29,Bangalore Rural,526,Whole Year ,501,Black Pepper,Spices,1,Hectare,2,Tonnes,2,Tonnes/Hectare
313283, 2005-06,Karnataka,29,Bangalore Rural,526,Whole Year ,506,Cardamom,Spices,1,Hectare,572,Tonnes,0,Tonnes/Hectare
313292, 2005-06,Karnataka,29,Bangalore Rural,526,Kharif     ,1002,Castor Seed,Oilseeds,2137,Hectare,7396,Tonnes,3.46,Tonnes/Hectare
313314, 2005-06,Karnataka,29,Bangalore Rural,526,Whole Year ,1006,Coconut,Oilseeds,19251,Hectare,68954000,Tonnes,3581.84,Tonnes/Hectare
313341, 2005-06,Karnataka,29,Bangalore Rural,526,Whole Year ,509,Coriander,Spices,86,Hectare,13,Tonnes,0.15,Tonnes/Hectare
313387, 2005-06,Karnataka,29,Bangalore Rural,526,Kharif     ,502,Dry Chillies,Spices,1032,Hectare,750,Tonnes,0.73,Tonnes/Hectare
313388, 2005-06,Karnataka,29,Bangalore Rural,526,Rabi       ,502,Dry Chillies,Spices,35,Hectare,57,Tonnes,1.63,Tonnes/Hectare
313389, 2005-06,Karnataka,29,Bangalore Rural,526,Summer     ,502,Dry Chillies,Spices,7,Hectare,18,Tonnes,2.57,Tonnes/Hectare
313460, 2005-06,Karnataka,29,Bangalore Rural,526,Whole Year ,508,Garlic,Spices,8,Hectare,9,Tonnes,1.12,Tonnes/Hectare
313475, 2005-06,Karnataka,29,Bangalore Rural,526,Whole Year ,503,Ginger,Spices,70,Hectare,817,Tonnes,11.67,Tonnes/Hectare
313493, 2005-06,Karnataka,29,Bangalore Rural,526,Rabi       ,201,Gram,Pulses,100,Hectare,55,Tonnes,0.55,Tonnes/Hectare
313520, 2005-06,Karnataka,29,Bangalore Rural,526,Kharif     ,1001,Groundnut,Oilseeds,14516,Hectare,10850,Tonnes,0.75,Tonnes/Hectare
313521, 2005-06,Karnataka,29,Bangalore Rural,526,Rabi       ,1001,Groundnut,Oilseeds,119,Hectare,101,Tonnes,0.85,Tonnes/Hectare
313570, 2005-06,Karnataka,29,Bangalore Rural,526,Kharif     ,206,Horse-Gram,Pulses,5715,Hectare,4371,Tonnes,0.76,Tonnes/Hectare
313571, 2005-06,Karnataka,29,Bangalore Rural,526,Rabi       ,206,Horse-Gram,Pulses,3567,Hectare,2104,Tonnes,0.59,Tonnes/Hectare
313693, 2005-06,Karnataka,29,Bangalore Rural,526,Kharif     ,104,Maize,Cereals,8544,Hectare,37685,Tonnes,4.41,Tonnes/Hectare
313694, 2005-06,Karnataka,29,Bangalore Rural,526,Rabi       ,104,Maize,Cereals,139,Hectare,497,Tonnes,3.58,Tonnes/Hectare
313695, 2005-06,Karnataka,29,Bangalore Rural,526,Summer     ,104,Maize,Cereals,370,Hectare,1144,Tonnes,3.09,Tonnes/Hectare
313767, 2005-06,Karnataka,29,Bangalore Rural,526,Kharif     ,204,Moong(Green Gram),Pulses,29,Hectare,7,Tonnes,0.24,Tonnes/Hectare
313805, 2005-06,Karnataka,29,Bangalore Rural,526,Kharif     ,1010,Niger Seed,Oilseeds,2157,Hectare,532,Tonnes,0.25,Tonnes/Hectare
313832, 2005-06,Karnataka,29,Bangalore Rural,526,Kharif     ,708,Onion,Vegetable,75,Hectare,418,Tonnes,5.57,Tonnes/Hectare
313833, 2005-06,Karnataka,29,Bangalore Rural,526,Rabi       ,708,Onion,Vegetable,16,Hectare,166,Tonnes,10.38,Tonnes/Hectare
313834, 2005-06,Karnataka,29,Bangalore Rural,526,Summer     ,708,Onion,Vegetable,5,Hectare,83,Tonnes,16.6,Tonnes/Hectare
313891, 2005-06,Karnataka,29,Bangalore Rural,526,Rabi       ,288,Other  Rabi Pulses,Pulses,191,Hectare,24,Tonnes,0.13,Tonnes/Hectare
313918, 2005-06,Karnataka,29,Bangalore Rural,526,Kharif     ,288,Other Kharif Pulses,Pulses,12750,Hectare,2178,Tonnes,0.17,Tonnes/Hectare
313940, 2005-06,Karnataka,29,Bangalore Rural,526,Kharif     ,213,Peas & Beans (Pulses),Pulses,100,Hectare,974,Tonnes,9.74,Tonnes/Hectare
313941, 2005-06,Karnataka,29,Bangalore Rural,526,Rabi       ,213,Peas & Beans (Pulses),Pulses,95,Hectare,1179,Tonnes,12.41,Tonnes/Hectare
313942, 2005-06,Karnataka,29,Bangalore Rural,526,Summer     ,213,Peas & Beans (Pulses),Pulses,41,Hectare,207,Tonnes,5.05,Tonnes/Hectare
313990, 2005-06,Karnataka,29,Bangalore Rural,526,Kharif     ,701,Potato,Vegetable,392,Hectare,1312,Tonnes,3.35,Tonnes/Hectare
313991, 2005-06,Karnataka,29,Bangalore Rural,526,Rabi       ,701,Potato,Vegetable,1194,Hectare,17452,Tonnes,14.62,Tonnes/Hectare
313992, 2005-06,Karnataka,29,Bangalore Rural,526,Summer     ,701,Potato,Vegetable,83,Hectare,1389,Tonnes,16.73,Tonnes/Hectare
314023, 2005-06,Karnataka,29,Bangalore Rural,526,Kharif     ,105,Ragi,Cereals,138892,Hectare,287063,Tonnes,2.07,Tonnes/Hectare
314024, 2005-06,Karnataka,29,Bangalore Rural,526,Rabi       ,105,Ragi,Cereals,150,Hectare,436,Tonnes,2.91,Tonnes/Hectare
314025, 2005-06,Karnataka,29,Bangalore Rural,526,Summer     ,105,Ragi,Cereals,508,Hectare,1109,Tonnes,2.18,Tonnes/Hectare
314070, 2005-06,Karnataka,29,Bangalore Rural,526,Rabi       ,1004,Rapeseed &Mustard,Oilseeds,1566,Hectare,509,Tonnes,0.33,Tonnes/Hectare
314094, 2005-06,Karnataka,29,Bangalore Rural,526,Kharif     ,101,Rice,Cereals,9729,Hectare,22181,Tonnes,2.28,Tonnes/Hectare
314095, 2005-06,Karnataka,29,Bangalore Rural,526,Rabi       ,101,Rice,Cereals,18,Hectare,40,Tonnes,2.22,Tonnes/Hectare
314096, 2005-06,Karnataka,29,Bangalore Rural,526,Summer     ,101,Rice,Cereals,2094,Hectare,6511,Tonnes,3.11,Tonnes/Hectare
314179, 2005-06,Karnataka,29,Bangalore Rural,526,Kharif     ,1003,Sesamum,Oilseeds,3165,Hectare,2742,Tonnes,0.87,Tonnes/Hectare
314205, 2005-06,Karnataka,29,Bangalore Rural,526,Kharif     ,108,Small Millets,Cereals,183,Hectare,136,Tonnes,0.74,Tonnes/Hectare
314237, 2005-06,Karnataka,29,Bangalore Rural,526,Whole Year ,401,Sugarcane,Sugar,331,Hectare,29244,Tonnes,88.35,Tonnes/Hectare
314263, 2005-06,Karnataka,29,Bangalore Rural,526,Kharif     ,1007,Sunflower,Oilseeds,100,Hectare,73,Tonnes,0.73,Tonnes/Hectare
314264, 2005-06,Karnataka,29,Bangalore Rural,526,Rabi       ,1007,Sunflower,Oilseeds,4,Hectare,4,Tonnes,1,Tonnes/Hectare
314265, 2005-06,Karnataka,29,Bangalore Rural,526,Summer     ,1007,Sunflower,Oilseeds,387,Hectare,300,Tonnes,0.78,Tonnes/Hectare
314328, 2005-06,Karnataka,29,Bangalore Rural,526,Whole Year ,703,Sweet Potato,Vegetable,22,Hectare,139,Tonnes,6.32,Tonnes/Hectare
314340, 2005-06,Karnataka,29,Bangalore Rural,526,Whole Year ,702,Tapioca,Vegetable,10,Hectare,73,Tonnes,7.3,Tonnes/Hectare
314363, 2005-06,Karnataka,29,Bangalore Rural,526,Whole Year ,504,Turmeric,Spices,18,Hectare,96,Tonnes,5.33,Tonnes/Hectare
314387, 2005-06,Karnataka,29,Bangalore Rural,526,Kharif     ,203,Urad,Pulses,24,Hectare,5,Tonnes,0.21,Tonnes/Hectare
327068, 2006-07,Karnataka,29,Bangalore Rural,526,Whole Year ,507,Arecanut,Spices,2257,Hectare,3157,Tonnes,1.4,Tonnes/Hectare
327090, 2006-07,Karnataka,29,Bangalore Rural,526,Kharif     ,202,Arhar/Tur,Pulses,4160,Hectare,1715,Tonnes,0.41,Tonnes/Hectare
327117, 2006-07,Karnataka,29,Bangalore Rural,526,Kharif     ,103,Bajra,Cereals,6,Hectare,3,Tonnes,0.5,Tonnes/Hectare
327136, 2006-07,Karnataka,29,Bangalore Rural,526,Whole Year ,606,Banana,Fruits,3317,Hectare,264763,Tonnes,79.82,Tonnes/Hectare
327180, 2006-07,Karnataka,29,Bangalore Rural,526,Kharif     ,1002,Castor Seed,Oilseeds,1568,Hectare,2990,Tonnes,1.91,Tonnes/Hectare
327203, 2006-07,Karnataka,29,Bangalore Rural,526,Whole Year ,1006,Coconut,Oilseeds,19357,Hectare,69333000,Tonnes,3581.81,Tonnes/Hectare
327230, 2006-07,Karnataka,29,Bangalore Rural,526,Whole Year ,509,Coriander,Spices,69,Hectare,11,Tonnes,0.16,Tonnes/Hectare
327269, 2006-07,Karnataka,29,Bangalore Rural,526,Whole Year ,502,Dry Chillies,Spices,915,Hectare,757,Tonnes,0.83,Tonnes/Hectare
327295, 2006-07,Karnataka,29,Bangalore Rural,526,Whole Year ,508,Garlic,Spices,4,Hectare,5,Tonnes,1.25,Tonnes/Hectare
327310, 2006-07,Karnataka,29,Bangalore Rural,526,Whole Year ,503,Ginger,Spices,85,Hectare,992,Tonnes,11.67,Tonnes/Hectare
327329, 2006-07,Karnataka,29,Bangalore Rural,526,Kharif     ,201,Gram,Pulses,45,Hectare,6,Tonnes,0.13,Tonnes/Hectare
327330, 2006-07,Karnataka,29,Bangalore Rural,526,Rabi       ,201,Gram,Pulses,23,Hectare,17,Tonnes,0.74,Tonnes/Hectare
327375, 2006-07,Karnataka,29,Bangalore Rural,526,Kharif     ,1001,Groundnut,Oilseeds,7884,Hectare,4094,Tonnes,0.52,Tonnes/Hectare
327376, 2006-07,Karnataka,29,Bangalore Rural,526,Rabi       ,1001,Groundnut,Oilseeds,27,Hectare,20,Tonnes,0.74,Tonnes/Hectare
327425, 2006-07,Karnataka,29,Bangalore Rural,526,Kharif     ,206,Horse-Gram,Pulses,4588,Hectare,1539,Tonnes,0.34,Tonnes/Hectare
327426, 2006-07,Karnataka,29,Bangalore Rural,526,Rabi       ,206,Horse-Gram,Pulses,4779,Hectare,2347,Tonnes,0.49,Tonnes/Hectare
327541, 2006-07,Karnataka,29,Bangalore Rural,526,Kharif     ,104,Maize,Cereals,6861,Hectare,23981,Tonnes,3.5,Tonnes/Hectare
327542, 2006-07,Karnataka,29,Bangalore Rural,526,Rabi       ,104,Maize,Cereals,160,Hectare,504,Tonnes,3.15,Tonnes/Hectare
